0,0.07599999999999996
1,1.02
2,0.0
3,0.34
4,2.4440000000000004
5,7.979999999999998
6,0.304
7,9.23
8,9.007999999999997
9,1.7459999999999996
10,7.9559999999999995
11,13.379999999999995
12,5.526
13,4.286
14,0.0
15,6.114
16,11.36
17,0.0
18,0.0
19,13.818
20,0.34
21,3.7579999999999996
22,-0.45799999999999996
23,-1.476
24,0.04200000000000001
25,0.37400000000000005
26,-0.21599999999999997
27,0.0
28,0.0
29,0.0
30,3.1959999999999997
31,1.8099999999999998
32,2.242
33,0.09
34,9.2
35,1.3439999999999999
36,-0.278
37,14.411999999999999
38,1.246
39,0.0
40,0.0
41,9.965999999999998
42,15.195999999999996
43,1.9180000000000001
44,5.644
45,1.23
46,4.376
47,7.064
48,13.485999999999999
49,-0.376
50,10.524000000000001
51,4.255999999999999
52,4.925999999999999
53,0.0
54,-0.21599999999999997
55,1.9840000000000007
56,2.04
57,-0.634
58,9.388
59,5.404
60,6.872000000000001
61,15.390000000000004
62,13.678
63,19.624
64,1.442
65,0.41000000000000003
66,-0.278
67,4.532000000000001
68,2.5199999999999996
69,5.661999999999998
70,1.0899999999999999
71,1.826
72,3.5720000000000005
73,1.7519999999999998
74,17.94
75,0.0
76,2.436
77,7.936
78,0.0
79,13.788
80,0.5019999999999998
81,-0.476
82,1.74
83,19.64399999999999
84,0.796
85,1.8520000000000003
86,10.975999999999999
87,0.4
88,0.6440000000000001
89,0.6720000000000002
90,13.582000000000003
91,3.3779999999999997
92,-0.027999999999999997
93,8.31
94,6.401999999999999
95,6.585999999999999
96,-0.738
97,0.0
98,10.222
99,9.117999999999999
100,1.46
101,-0.098
102,0.44200000000000006
103,-0.326
104,0.0
105,-0.502
106,14.185999999999996
107,0.0
108,17.01
109,9.199999999999998
110,0.2880000000000005
111,5.858
112,0.0
113,0.0
114,17.776
115,17.756
116,18.759999999999998
117,0.45600000000000007
118,21.952
119,0.6559999999999999
120,-0.696
121,0.0
122,-0.055999999999999994
123,0.0
124,6.9579999999999975
125,-0.09
126,-0.045999999999999965
127,14.510000000000002
128,7.126
129,-0.188
130,17.729999999999997
131,0.0
132,0.0
133,0.27
134,7.794
135,5.8039999999999985
136,9.596
137,-0.8619999999999999
138,0.06200000000000003
139,13.992
140,3.1399999999999992
141,0.0
142,6.245999999999998
143,0.7259999999999994
144,0.0
145,13.908000000000003
146,0.41
147,1.75
148,0.0
149,0.276
150,2.6399999999999997
151,-0.098
152,0.2959999999999998
153,5.6259999999999994
154,12.611999999999998
155,17.162
156,16.664
157,21.139999999999997
158,4.6419999999999995
159,9.259999999999998
160,8.783999999999999
161,0.0
162,7.761999999999999
163,11.353999999999997
164,9.604000000000001
165,0.26
166,0.0
167,2.024
168,4.858
169,-0.28600000000000003
170,4.057999999999997
171,-0.376
172,0.402
173,10.313999999999998
174,0.0
175,5.990000000000001
176,4.574000000000001
177,0.05400000000000005
178,11.017999999999999
179,0.0
180,19.261999999999997
181,0.0
182,0.0
183,18.258
184,1.4939999999999998
185,13.42
186,11.267999999999997
187,7.635999999999999
188,-0.098
189,0.0
190,4.257999999999998
191,-0.09
192,19.807999999999993
193,2.7960000000000003
194,3.0580000000000003
195,0.0
196,-0.04400000000000004
197,0.9939999999999999
198,9.118
199,4.236
200,20.278000000000002
201,3.4139999999999993
202,0.0
203,2.452
204,4.376000000000002
205,10.478000000000002
206,9.611999999999998
207,13.683999999999997
208,12.626000000000001
209,1.2519999999999998
210,1.692
211,2.804
212,1.312
213,15.707999999999997
214,3.1120000000000005
215,15.052
216,10.915999999999997
217,2.642
218,0.3279999999999999
219,12.308
220,14.093999999999996
221,11.165999999999997
222,0.7820000000000001
223,0.0
224,11.059999999999997
225,-0.17199999999999976
226,0.37400000000000005
227,-0.098
228,-0.2919999999999999
229,-0.18
230,14.255999999999997
231,0.76
232,12.251999999999999
233,0.17800000000000005
234,0.0
235,20.984
236,0.2740000000000005
237,-0.42600000000000016
238,19.953999999999997
239,3.04
240,2.7940000000000005
241,19.924000000000003
242,1.2919999999999996
243,19.888
244,0.20599999999999996
245,20.645999999999997
246,2.104
247,0.7620000000000002
248,0.0
249,2.580000000000001
250,-0.09
251,0.574
252,10.806000000000003
253,0.9600000000000002
254,6.097999999999999
255,1.564
256,0.0
257,0.7160000000000004
258,-0.049999999999999996
259,8.787999999999998
260,0.0
261,13.911999999999995
262,2.496
263,16.442
264,0.0
265,-0.11799999999999997
266,21.921999999999997
267,13.587999999999997
268,1.9059999999999993
269,1.474
270,0.0
271,0.34
272,17.756
273,6.455999999999999
274,0.384
275,21.014
276,4.92
277,-0.04400000000000004
278,3.56
279,-0.18
280,0.3859999999999999
281,1.89
282,0.496
283,0.0
284,1.152
285,14.830000000000002
286,0.0
287,0.0
288,12.179999999999996
289,13.404
290,13.218
291,17.383999999999997
292,-0.05799999999999994
293,-0.276
294,2.5279999999999996
295,10.049999999999999
296,3.668000000000001
297,1.126
298,8.324000000000002
299,15.442000000000002
300,0.0
301,11.97
302,0.0
303,2.1060000000000003
304,2.112
305,-0.64
306,2.4779999999999998
307,0.17999999999999994
308,0.025999999999999968
309,19.063999999999993
310,0.33400000000000013
