,BABIP,P_ID
0,0.33774834437086093,50030
1,0.47058823529411764,50036
2,0.3313008130081301,50040
3,0.35294117647058826,50109
4,0.350253807106599,50126
5,0.3443708609271523,50157
6,0.4074074074074074,50203
7,0.34183673469387754,50234
8,0.375,50262
9,0.3125,50296
10,0.3076923076923077,50298
11,0.25925925925925924,50360
12,1.0,50397
13,0.3068181818181818,50404
14,1.1666666666666667,50441
15,0.3020833333333333,50449
16,0.4166666666666667,50464
17,0.36666666666666664,50524
18,0.30434782608695654,50556
19,0.2868217054263566,50558
20,0.6,50592
21,0.3105134474327628,50636
22,0.375,50640
23,0.417910447761194,50662
24,0.32967032967032966,50705
25,0.6666666666666666,50726
26,0.0,50813
27,0.38461538461538464,50815
28,0.3578199052132701,50835
29,0.3793103448275862,50859
30,1.0,50900
31,0.3058510638297872,50912
32,0.40625,60140
33,0.25,60146
34,0.332,60263
35,0.4444444444444444,60264
36,0.3157894736842105,60336
37,0.45454545454545453,60337
38,0.3076923076923077,60339
39,0.42857142857142855,60559
40,0.4444444444444444,60768
41,0.3235294117647059,60841
42,0.42857142857142855,60845
43,0.2899022801302932,61101
44,0.5,61145
45,0.3617021276595745,61156
46,0.32558139534883723,61214
47,0.33783783783783783,61268
48,0.32608695652173914,61295
49,0.3263598326359833,61365
50,0.4375,61411
51,0.4,61457
52,0.3103448275862069,61643
53,0.2897196261682243,61895
54,0.6,61962
55,0.352112676056338,62056
56,0.345679012345679,62146
57,0.3445378151260504,62242
58,0.42105263157894735,62263
59,0.0,62294
60,0.34285714285714286,62360
61,0.3235294117647059,62363
62,0.29357798165137616,62528
63,0.6,62595
64,0.48484848484848486,62611
65,0.2857142857142857,62655
66,0.3904382470119522,62754
67,0.3203592814371258,62869
68,0.0,62908
69,0.273972602739726,62920
70,0.44,62937
71,0.2976190476190476,62951
72,0.25,63103
73,0.33884297520661155,63248
74,0.32,63292
75,0.34146341463414637,63342
76,0.3119266055045872,63348
77,0.32323232323232326,63464
78,0.75,63492
79,0.4329896907216495,63512
80,0.24107142857142858,63543
81,0.3719512195121951,63628
82,0.2857142857142857,63638
83,0.30851063829787234,63765
84,0.2765957446808511,63894
85,0.25,63914
86,0.3614457831325301,63950
87,0.3116883116883117,63959
88,0.6363636363636364,63960
89,0.25,63961
90,0.336283185840708,63991
91,0.3447204968944099,64021
92,0.45454545454545453,64029
93,0.6666666666666666,64041
94,0.2988505747126437,64047
95,0.32407407407407407,64051
96,0.2564102564102564,64554
97,0.36,64565
98,0.8571428571428571,64580
99,0.3,64596
100,0.75,64615
101,0.42857142857142855,64718
102,0.3333333333333333,64760
103,0.327683615819209,64768
104,0.41975308641975306,64805
105,0.2834008097165992,64861
106,0.27586206896551724,64893
107,0.2777777777777778,64896
108,0.288135593220339,64995
109,0.35294117647058826,65042
110,0.3708609271523179,65048
111,0.47619047619047616,65057
112,0.2605633802816901,65060
113,0.36363636363636365,65062
114,0.37681159420289856,65117
115,0.34444444444444444,65241
116,0.3010752688172043,65320
117,0.36585365853658536,65343
118,1.0,65392
119,0.3055555555555556,65398
120,0.4,65411
121,0.3561643835616438,65496
122,0.0,65509
123,0.2909090909090909,65516
124,0.3322475570032573,65616
125,0.22916666666666666,65639
126,0.3063063063063063,65643
127,0.425531914893617,65665
128,0.43478260869565216,65696
129,0.29431438127090304,65764
130,0.30656934306569344,65769
131,0.24489795918367346,65933
132,0.375,65937
133,0.26666666666666666,66018
134,1.0,66039
135,0.6666666666666666,66047
136,0.33695652173913043,66145
137,0.358695652173913,66291
138,0.5882352941176471,66305
139,0.3333333333333333,66557
140,0.34831460674157305,66609
141,0.46875,66630
142,0.38461538461538464,66660
143,0.2857142857142857,66663
144,0.5,66801
145,0.36,66859
146,0.2742857142857143,66920
147,0.3333333333333333,67008
148,0.3431372549019608,67045
149,0.3582089552238806,67119
150,0.2,67164
151,0.4,67246
152,0.4166666666666667,67259
153,0.35271317829457366,67263
154,0.2948717948717949,67266
155,0.40588235294117647,67313
156,0.3055555555555556,67365
157,0.36054421768707484,67391
158,0.32,67421
159,0.375,67443
160,0.3125,67591
161,0.314878892733564,67603
